Dataset: ogbn-arxiv, num nodes: 169343, num node features: 128, num classes: 40
mask sum
# Train: 7682066754
# Val: 2514937390
# Test: 4141437009
mask length
# Train: 90941
# Val: 29799
# Test: 48603
Using device: cuda

=== Training width=512 depth=2 lr=0.00195312 ===
Epoch 610 | Train: loss 1.7615, acc 0.5514, best 0.5514 (ep 610) | Val: loss 1.7602, acc 0.5639, best 0.5639 (ep 610) | Test: loss 1.7849, acc 0.5551, best 0.5551 (ep 610)
Epoch 620 | Train: loss 1.7467, acc 0.5548, best 0.5548 (ep 620) | Val: loss 1.7449, acc 0.5678, best 0.5678 (ep 620) | Test: loss 1.7699, acc 0.5590, best 0.5590 (ep 620)
Epoch 630 | Train: loss 1.7322, acc 0.5583, best 0.5583 (ep 630) | Val: loss 1.7299, acc 0.5704, best 0.5704 (ep 630) | Test: loss 1.7551, acc 0.5622, best 0.5622 (ep 630)
Epoch 640 | Train: loss 1.7181, acc 0.5619, best 0.5619 (ep 640) | Val: loss 1.7153, acc 0.5739, best 0.5739 (ep 640) | Test: loss 1.7407, acc 0.5656, best 0.5656 (ep 640)
Epoch 650 | Train: loss 1.7043, acc 0.5653, best 0.5653 (ep 650) | Val: loss 1.7011, acc 0.5774, best 0.5774 (ep 650) | Test: loss 1.7266, acc 0.5683, best 0.5683 (ep 650)
Epoch 660 | Train: loss 1.6909, acc 0.5681, best 0.5681 (ep 660) | Val: loss 1.6872, acc 0.5797, best 0.5797 (ep 660) | Test: loss 1.7129, acc 0.5714, best 0.5714 (ep 660)
Epoch 670 | Train: loss 1.6778, acc 0.5708, best 0.5708 (ep 670) | Val: loss 1.6737, acc 0.5827, best 0.5827 (ep 670) | Test: loss 1.6995, acc 0.5742, best 0.5742 (ep 670)
Epoch 680 | Train: loss 1.6651, acc 0.5737, best 0.5737 (ep 680) | Val: loss 1.6606, acc 0.5850, best 0.5850 (ep 680) | Test: loss 1.6865, acc 0.5769, best 0.5769 (ep 680)
Epoch 690 | Train: loss 1.6527, acc 0.5759, best 0.5759 (ep 690) | Val: loss 1.6477, acc 0.5877, best 0.5877 (ep 690) | Test: loss 1.6738, acc 0.5793, best 0.5793 (ep 690)
Epoch 700 | Train: loss 1.6406, acc 0.5783, best 0.5783 (ep 700) | Val: loss 1.6352, acc 0.5890, best 0.5890 (ep 700) | Test: loss 1.6614, acc 0.5812, best 0.5812 (ep 700)
Epoch 710 | Train: loss 1.6288, acc 0.5808, best 0.5808 (ep 710) | Val: loss 1.6230, acc 0.5914, best 0.5914 (ep 710) | Test: loss 1.6493, acc 0.5834, best 0.5834 (ep 710)
Epoch 720 | Train: loss 1.6173, acc 0.5827, best 0.5827 (ep 720) | Val: loss 1.6111, acc 0.5940, best 0.5940 (ep 720) | Test: loss 1.6374, acc 0.5853, best 0.5853 (ep 720)
Epoch 730 | Train: loss 1.6061, acc 0.5846, best 0.5846 (ep 730) | Val: loss 1.5995, acc 0.5963, best 0.5963 (ep 730) | Test: loss 1.6259, acc 0.5881, best 0.5881 (ep 730)
