width,depth,lr,best_train_loss,best_train_loss_epoch,best_val_loss,best_val_loss_epoch,best_test_loss,best_test_loss_epoch,best_train_acc,best_train_acc_epoch,best_val_acc,best_val_acc_epoch,best_test_acc,best_test_acc_epoch
512,4,0.0002976107554210143,0.3256491422653198,5960,0.9196727275848389,1050,0.9419183731079102,1040,0.8972630606657064,5960,0.7145541796704588,1040,0.7094006542806,1040
512,4,0.0004422478829413608,0.21108171343803406,6000,0.9209487438201904,750,0.9448153972625732,850,0.9369701234866562,6000,0.7143192724588073,920,0.7071168446392198,850
512,4,0.0006571778284337678,0.11825539171695709,5630,0.9125919938087463,580,0.9467677474021912,550,0.9689688919189364,5630,0.7173730662102755,770,0.7072197189473901,910
512,4,0.0009765625,0.07082100212574005,4540,0.9136347770690918,510,0.9381772875785828,530,0.9826700828009368,4540,0.7192523239034867,510,0.7103470979157666,760
512,4,0.001451166297985301,0.1103372797369957,1950,0.9194753170013428,260,0.9456762671470642,280,0.9698045985858964,1950,0.715930064767274,460,0.707898689381314,410
512,4,0.002156424831394164,0.007056071888655424,3460,0.9197641611099243,220,0.9442751407623291,210,0.9985924940345938,3450,0.7142521561126213,360,0.7085776598152378,210
512,4,0.003204434984404834,0.02214227244257927,6000,0.9329657554626465,250,0.9594309329986572,220,0.995260663507109,3680,0.7125071311117823,340,0.7059440775260787,160
512,4,0.004761772086736232,0.01663176715373993,2050,0.9447090029716492,200,0.9805957078933716,170,0.9968660999989004,2050,0.7106278734185711,390,0.7017673806143654,130
512,4,0.007075966127061769,0.03388817980885506,2770,0.9427917003631592,190,0.9718243479728699,200,0.9921927403481378,2770,0.7109298969764086,260,0.704215789148818,200
512,4,0.010514845254940277,0.021440541371703148,3030,0.9589225649833679,180,0.987739622592926,170,0.9952936519281732,3030,0.7067351253397764,210,0.7002859905767134,170
512,4,0.015625,0.08563379943370819,2980,0.9939089417457581,210,1.0258548259735107,210,0.9742910238506284,2980,0.698781838316722,210,0.6947513527971524,380
512,8,6.103515625e-05,0.4984174072742462,5980,0.9194167256355286,1420,0.9483052492141724,1420,0.8413037024004575,5980,0.7152253431323199,1930,0.706067526695883,1790
512,8,9.069789362408131e-05,0.4500691592693329,5990,0.9203135371208191,1280,0.9416115880012512,1230,0.855499719598421,5980,0.7159971811134602,1730,0.7083307614756291,1230
512,8,0.00013477655196213526,0.3474867343902588,5960,0.9175199270248413,1010,0.9382153153419495,870,0.8899286350490978,5930,0.7160978556327393,1030,0.7113552661358352,1350
512,8,0.00020027718652530213,0.2215643674135208,6000,0.9159700870513916,630,0.9352380633354187,730,0.9328135824325662,5960,0.7191180912111145,1010,0.7105734213937411,730
512,8,0.0002976107554210143,0.12806284427642822,5940,0.9106068015098572,690,0.936001181602478,690,0.9640426210400149,5940,0.7153595758246921,430,0.7093800794189659,830
512,8,0.0004422478829413608,0.06252357363700867,5780,0.9155629277229309,530,0.944677472114563,530,0.9835057894678968,5780,0.7173395080371825,430,0.7075077670102669,530
